id,sentence,subject_entity,object_entity,label
1286,신경증 수준의 죄책감(neurotic guilt) : 과거 실수에 휘둘리거나 과장함는 모습이 자존감이 낮은 사람에게서 나타난다.,"{'word': '자존감이 낮은', 'start_idx': 69, 'end_idx': 76, 'type': 'TERM'}","{'word': '신경증 수준의 죄책감', 'start_idx': 5, 'end_idx': 16, 'type': 'TERM'}",용어:증상또는질환
2004,"공황장애(恐慌障碍, 영어: panic disorder)는 불안장애의 일종으로, 공황발작을 예측할 수 없이 반복적으로 일으키는 질환이다.","{'word': '공황장애', 'start_idx': 6, 'end_idx': 10, 'type': 'TERM'}","{'word': '공황발작', 'start_idx': 62, 'end_idx': 66, 'type': 'TERM'}",용어:증상또는질환
1586,"무의식(無意識, 독일어: Unbewusste, 영어: unconsciousness) 또는 '비의식'(nonconscious)은 자신(self)과 주위 환경(environment)에 자각이 없는 상태 즉, 자신이 의식하지 못하는 두뇌의 활동이며 사고 과정, 기억, 동기 따위 없이 자동적으로 발생하거나 작동할 수 있는 심리적, 정신적 작용이다.","{'word': '무의식', 'start_idx': 6, 'end_idx': 9, 'type': 'THRY'}","{'word': '비의식', 'start_idx': 69, 'end_idx': 72, 'type': 'THRY'}",이론:대체어
2410,"1950년대 후반이 되면, 신경증에의 투약 치료가 가능하게 된 일이나, 대상 관계론에 의한 경계예 치료가 유효했던 일에 의해, 자아 심리학은 그 지위를 꽤 떨어뜨렸다고 한다.","{'word': '대상 관계론', 'start_idx': 46, 'end_idx': 52, 'type': 'THRY'}","{'word': '자아 심리학', 'start_idx': 89, 'end_idx': 95, 'type': 'STF'}",관계_없음
1448,"자기 대상 전이(자기애 전이)는 자기애성 인격 장애의 환자에게 보여지는 특수한 전이이며, 신경증 환자나 프로이트의 정신분석에서 발생하는 감정 전이와는 다른 것으로 나타나는 것이다.","{'word': '자기 대상 전이', 'start_idx': 6, 'end_idx': 14, 'type': 'TERM'}","{'word': '감정 전이', 'start_idx': 94, 'end_idx': 99, 'type': 'TERM'}",관계_없음
14,"예를 들어, 그들은 Anna O.가 히스테리증이 아닌 결핵수막염이나 측두엽 간질과 같은 장기 손상을 입은 상태였다고 짐작하기도 하였다.","{'word': 'Anna O.', 'start_idx': 17, 'end_idx': 24, 'type': 'PER'}","{'word': '히스테리증', 'start_idx': 38, 'end_idx': 43, 'type': 'TERM'}",관계_없음
262,"긴장형 조현병(Catatonic schizophrenia)는 정신운동장애를 특징으로 하며, 환자는 인사불성 상태이거나 흥분 상태인 경우가 많다. 조현병의 다른 유형들과는 증상이 크게 다르며, 최근에는 긴장증(catatonia)으로 조현병과는 별개의 질병으로 분류되기도 한다.","{'word': '긴장형 조현병', 'start_idx': 6, 'end_idx': 13, 'type': 'TERM'}","{'word': '긴장증', 'start_idx': 130, 'end_idx': 133, 'type': 'TERM'}",용어:대체어
503,집단 요법에서는 집단으로 모여 그 효과를 극대화 하는 것으로 집단 활동의 적응에 도움을 주게 된다.,"{'word': '집단 요법', 'start_idx': 6, 'end_idx': 11, 'type': 'THRY'}","{'word': '적응', 'start_idx': 59, 'end_idx': 61, 'type': 'THRY'}",관계_없음
436,편집성 인격장애 환자는 다른 사람들의 동기를 악의적으로 해석하는 것과 같은 광범위한 불신과 의심이 초기 성인기에 시작되어 다양한 상황에서 다음 중 4가지 이상의 항목으로 나타난다.,"{'word': '편집성 인격장애', 'start_idx': 6, 'end_idx': 14, 'type': 'TERM'}","{'word': '광범위한 불신', 'start_idx': 60, 'end_idx': 67, 'type': 'TERM'}",용어:증상또는질환
2228,"공황장애의 주요증상은 다음과 같다. 심계항진(palpitation)의 돌발, 흉통, 숨막히는 기분, 현기증 혹은 아찔한 기분, 비현실감(이인증depersonalization 혹은 비현실화derealization), 죽음, 통제력 상실, 미칠 것 같은 것에 대한 부차적 공포","{'word': '공황장애', 'start_idx': 6, 'end_idx': 10, 'type': 'TERM'}","{'word': '현기증', 'start_idx': 74, 'end_idx': 77, 'type': 'TERM'}",용어:증상또는질환
903,진화생물학자인 스티븐 제이 굴드는 정신분석이 자연발생설과 같은 의사과학의 주장에 영향을 받은 이론으로 간주하였다.,"{'word': '스티븐 제이 굴드', 'start_idx': 14, 'end_idx': 23, 'type': 'PER'}","{'word': '정신분석', 'start_idx': 37, 'end_idx': 41, 'type': 'STF'}",인물:소속이론또는학문분야
2054,"경계선 인격장애 환자는 다음 증상을 보인다. 반복적인 자살 행동, 자살 시늉, 자살하겠다는 위협, 혹은 자해 행동","{'word': '경계선 인격장애', 'start_idx': 6, 'end_idx': 14, 'type': 'TERM'}","{'word': '자살 행동', 'start_idx': 48, 'end_idx': 53, 'type': 'TERM'}",용어:증상또는질환
249,"이러한 일탈이 다음 사항의 2가지 이상의 영역에서 나타난다. 인지(자신, 타인, 사건의 지각과 해석 방식), 정동(정서반응의 범위, 강도, 가변성, 적절성)","{'word': '정동', 'start_idx': 78, 'end_idx': 80, 'type': 'THRY'}","{'word': '인지', 'start_idx': 39, 'end_idx': 41, 'type': 'THRY'}",관계_없음
1142,정신물리학적 반응(Psychophysical response)은 인지과학의 행동 실험과 관련된 측정 요소 중 하나이다.,"{'word': '정신물리학적 반응', 'start_idx': 6, 'end_idx': 15, 'type': 'THRY'}","{'word': '인지과학', 'start_idx': 54, 'end_idx': 58, 'type': 'STF'}",이론:상위_학문분야
688,특히 실험심리학자들(기초심리학자들) 중 정신분석학을 지지하는 학자는 전혀 없다고 해도 과언이 아니다.,"{'word': '실험심리학', 'start_idx': 9, 'end_idx': 14, 'type': 'THRY'}","{'word': '기초심리학', 'start_idx': 29, 'end_idx': 34, 'type': 'THRY'}",이론:대체어
2289,"따라서 자기대상은 도널드 위니컷(Donald Winnicott)이 이행대상(transitional object, 혹은 중간대상, 과도기적 대상)으로 언급하는 현상을 포괄한다.","{'word': '자기대상', 'start_idx': 10, 'end_idx': 14, 'type': 'THRY'}","{'word': '이행대상', 'start_idx': 55, 'end_idx': 59, 'type': 'THRY'}",이론:하위_이론
445,"인지과학의 연구 방법에는 행동 실험 (Behavioral experiments), 뇌 이미징 (Brain imaging), 계산 모형(Computational modeling), 신경생물학 방법(Neurobiological methods)이 있다.","{'word': '인지과학', 'start_idx': 6, 'end_idx': 10, 'type': 'STF'}","{'word': '신경생물학 방법', 'start_idx': 118, 'end_idx': 126, 'type': 'THRY'}",학문분야:하위_이론
1839,"뒤의 두 단계(잠재기, 성욕기)에서는 특정의 신체부위가 아니라 이성관계 등 사회적 활동을 통해 만족을 추구하므로 〈성욕기〉(genital stage)라고 한다.","{'word': '잠재기', 'start_idx': 14, 'end_idx': 17, 'type': 'THRY'}","{'word': '성욕기', 'start_idx': 82, 'end_idx': 85, 'type': 'THRY'}",이론:대체어
1222,"컴퓨터는 인지 현상을 연구하는 데 광범위하게 사용되는데, “계산 모형 (Computational modelling)”은 시뮬레이션을 사용하여 사람의 지능이 어떻게 구성되어 있는 지를 연구한다. (연구 방법론 섹션의 계산 모형 부분 참조)","{'word': '계산 모형', 'start_idx': 39, 'end_idx': 44, 'type': 'THRY'}","{'word': '시뮬레이션', 'start_idx': 85, 'end_idx': 90, 'type': 'THRY'}",이론:하위_이론
629,"통찰 치료는 약 200여 가지로 구분할 수 있지만, 그 중 가장 대표적인 것이 정신분석, 내담자(환자) 중심 치료, 인지 치료 및 집단 치료이다.","{'word': '통찰 치료', 'start_idx': 6, 'end_idx': 11, 'type': 'THRY'}","{'word': '정신분석', 'start_idx': 62, 'end_idx': 66, 'type': 'THRY'}",이론:하위_이론
795,"""대화 기법""은 정신 분석학의 기초로 널리 평가받고 있다.","{'word': '정신 분석학', 'start_idx': 26, 'end_idx': 32, 'type': 'STF'}","{'word': '대화 기법', 'start_idx': 6, 'end_idx': 11, 'type': 'THRY'}",학문분야:하위_이론
334,"조현병 환자들은 치료에 의해서든 자연적이든 심한 급성기에서 벗어나게 되면 잔류기(관해기)에 접어들게 된다. 이 기간은 음성 증상과 인지 기능의 장애가 주된 증상으로 나타난다. 이러한 잔류증상이 조현병 환자의 일상생활에 지장을 주지 않게 하는 것이 중요한데, 약물치료와 더불어 재활치료와 인지행동치료를 함께 하는 것이 도움이 된다.","{'word': '인지 기능의 장애', 'start_idx': 79, 'end_idx': 88, 'type': 'TERM'}","{'word': '인지행동치료', 'start_idx': 178, 'end_idx': 184, 'type': 'THRY'}",용어:치료기법
821,"학술 기관에서 최초로 수행된 인지과학 실험은 MIT Sloan 경영대학에서 J.C.R. Licklider에 의해서 수행되었는데, 그는 사회 심리학과에서 컴퓨터 메모리를 인간 인지에 대한 모형으로 삼고 실험을 진행하였다.","{'word': 'J.C.R. Licklider', 'start_idx': 59, 'end_idx': 75, 'type': 'PER'}","{'word': '인지과학', 'start_idx': 21, 'end_idx': 25, 'type': 'STF'}",인물:소속이론또는학문분야
1665,자기애성 인격장애 환자는 과도한 찬사를 요구한다.,"{'word': '자기애성 인격장애', 'start_idx': 6, 'end_idx': 15, 'type': 'TERM'}","{'word': '과도한 찬사', 'start_idx': 32, 'end_idx': 38, 'type': 'TERM'}",용어:증상또는질환
1924,"분열성 인격장애 환자는 다음 증상을 보인다. 정서적 냉담, 이탈 또는 단조로운 정동을 보인다.","{'word': '분열성 인격장애', 'start_idx': 6, 'end_idx': 14, 'type': 'TERM'}","{'word': '정서적 냉담', 'start_idx': 43, 'end_idx': 49, 'type': 'TERM'}",용어:증상또는질환
1970,"강박 장애를 극복하는 방안으로는 크게 두 가지가 있는데, 약물치료와 행동지원이다.","{'word': '강박 장애', 'start_idx': 6, 'end_idx': 11, 'type': 'TERM'}","{'word': '약물치료', 'start_idx': 50, 'end_idx': 54, 'type': 'THRY'}",용어:치료기법
1002,"불안 증상은 장기질환(organic disease)으로 이어지기도 하고, 질환으로 인하여서 증상이 발생할 수도 있으며, 질환과 동반하여 발생하기도 한다.","{'word': '불안 증상', 'start_idx': 6, 'end_idx': 11, 'type': 'TERM'}","{'word': '장기질환', 'start_idx': 25, 'end_idx': 29, 'type': 'TERM'}",용어:증상또는질환
239,"조각난 자존감(shattered self-esteem)을 가진 이들은 실패나 수치에 압도당하거나, 자신을 그렇게 바라보면 자신의 반위업을 명명한다.","{'word': '조각난 자존감', 'start_idx': 6, 'end_idx': 13, 'type': 'THRY'}","{'word': 'shattered self-esteem', 'start_idx': 26, 'end_idx': 47, 'type': 'THRY'}",이론:대체어
435,정신질환 진단 및 통계 편람(DSM)-IV에서는 3개의 부류로 나뉘는 10가지의 인격장애를 제시하였다. 편람은 또한 이러한 10가지 장애와 맞지 않는 인격장애의 행동양식(Personality Disorder NOS)을 포함하고 있다.,"{'word': '인격장애', 'start_idx': 62, 'end_idx': 66, 'type': 'THRY'}","{'word': '정신질환 진단 및 통계 편람', 'start_idx': 5, 'end_idx': 20, 'type': 'THRY'}",이론:상위_이론
1073,사람의 기원과 인류의 역사에 빛이 비춰질 것입니다.한편 그의 예상대로 동물행동학과 진화심리학 등은 그의 견해를 확인할 수 있는 주요 학문분야이다.,"{'word': '동물행동학', 'start_idx': 45, 'end_idx': 50, 'type': 'STF'}","{'word': '진화심리학', 'start_idx': 64, 'end_idx': 69, 'type': 'STF'}",관계_없음
747,공황장애는 다른 정신과적 질환과 동반되는 경우가 많은데 범불안장애가 주요하다.,"{'word': '공황장애', 'start_idx': 6, 'end_idx': 10, 'type': 'TERM'}","{'word': '범불안장애', 'start_idx': 49, 'end_idx': 54, 'type': 'TERM'}",용어:증상또는질환
126,"이에 대한 대안으로서, 자기 심리학자는 자기대상 전이를 세 그룹으로 나눈다. (1) 야망(ambition)이라는 손상된 극이 자기대상의 확신-인정 반응(confirming-approving response)을 끌어내는 것(거울 전이) (2) 이상(ideal)이라는 손상된 극이 이상화(idealization)를 수용할 자기대상을 찾는 것(이상화 전이) (3) 재능(talent)과 기술(skill)이라는 손상된 중간 영역이 또다른 자아 전이를 추구하는 것","{'word': '자기 심리학', 'start_idx': 19, 'end_idx': 25, 'type': 'STF'}","{'word': '자기대상 전이', 'start_idx': 40, 'end_idx': 47, 'type': 'THRY'}",학문분야:하위_이론
296,공포증(영어: Phobia)은 특수한 상황이나 대상에 대해서 심한 불안과 공포를 느끼게 되어 이러한 상황이나 대상을 회피하게 되는 불안 장애를 말한다. 공포증의 종류에는 다음과 같이 나타낼수 있다.,"{'word': '공포증', 'start_idx': 6, 'end_idx': 9, 'type': 'TERM'}","{'word': '불안 장애', 'start_idx': 91, 'end_idx': 96, 'type': 'TERM'}",용어:대체어
245,"강박장애의 경우 강박증상의 원인, 의식적 행위, 감정 및 행동 반응에 대한 평가가 선행되어야 한다. 환자가 두려워 하는 우려 상황에 노출시키고 이에 대해 강박사고와 같은 반응을 억제하는 것이 효과적인 것으로 알려져 있다.","{'word': '강박장애', 'start_idx': 6, 'end_idx': 10, 'type': 'TERM'}","{'word': '억제', 'start_idx': 117, 'end_idx': 119, 'type': 'THRY'}",용어:치료기법
2381,인지행동치료의 단계들은 캔퍼(Kanfer)와 새슬로(Saslow)가 고안한 체계를 기반으로 하고 있다.,"{'word': '캔퍼', 'start_idx': 30, 'end_idx': 32, 'type': 'PER'}","{'word': '인지행동치료', 'start_idx': 5, 'end_idx': 11, 'type': 'THRY'}",인물:소속이론또는학문분야
179,프로이트의 강연에 매혹되어 문하로 들어갔으나 프로이트의 범성욕설을 받아들이기 어려워 분파하여 사회 감정을 중요시하게 되었다.,"{'word': '프로이트', 'start_idx': 31, 'end_idx': 35, 'type': 'PER'}","{'word': '범성욕설', 'start_idx': 49, 'end_idx': 53, 'type': 'THRY'}",인물:소속이론또는학문분야
416,"해체형증상(disorganized symptoms)이란 환자가 알아들을 수 없는 말, 상황에 맞지 않는 정서나 행동을 보이는 것을 말한다.","{'word': '해체형증상', 'start_idx': 6, 'end_idx': 11, 'type': 'TERM'}","{'word': 'disorganized symptoms', 'start_idx': 24, 'end_idx': 45, 'type': 'TERM'}",용어:대체어
1402,"빈 대학교 의학부를 졸업한 후, 러시아의 혁명가인 트로츠키의 친구인 러시아 여성과 결혼하여 친구 중에는 사회주의자가 많았고 그 자신도 사회주의자였다.","{'word': '친구', 'start_idx': 57, 'end_idx': 59, 'type': 'PER'}","{'word': '사회주의', 'start_idx': 93, 'end_idx': 97, 'type': 'THRY'}",인물:소속이론또는학문분야
2261,안구 추적(Eye Tracking)은 인지과학의 행동 실험과 관련된 측정 방식 중 하나이다.,"{'word': '안구 추적', 'start_idx': 6, 'end_idx': 11, 'type': 'THRY'}","{'word': '인지과학', 'start_idx': 39, 'end_idx': 43, 'type': 'STF'}",이론:상위_학문분야
1011,"행동 선택은 어떤 사람이 두 가지 이상의 옵션 중에 선택하는 것으로 예를 들면, 투표 행동, 다른 참가자에 대한 처벌 선택 등이다.","{'word': '행동 선택', 'start_idx': 6, 'end_idx': 11, 'type': 'THRY'}","{'word': '투표 행동', 'start_idx': 63, 'end_idx': 68, 'type': 'THRY'}",이론:하위_이론
558,분석 철학에서의 “인지”라는 것은 정형화된 규칙과 진리 조건적 의미론 (truth conditional semantics )에만 연관된다.,"{'word': '인지', 'start_idx': 16, 'end_idx': 18, 'type': 'THRY'}","{'word': '진리 조건적 의미론', 'start_idx': 46, 'end_idx': 56, 'type': 'THRY'}",이론:하위_이론
830,적어도 일반인은 의식이 없다고는 생각하는 사람은 적다.,"{'word': '일반인', 'start_idx': 10, 'end_idx': 13, 'type': 'PER'}","{'word': '의식', 'start_idx': 27, 'end_idx': 29, 'type': 'THRY'}",관계_없음
1223,"자기 심리학은 공감을 중시하고 있는 일에서 칼 로저스의 인간 중심 치료과의 유사성이 지적되거나 이론의 내용이 대상 관계론과 닮아 있는 일에서 미국판 대상 관계론으로 불리는 일도 있지만, 그 점은 하인츠 코후트나 자기 심리학자는 단호히 부정하고 있다.","{'word': '칼 로저스', 'start_idx': 30, 'end_idx': 35, 'type': 'PER'}","{'word': '인간 중심 치료', 'start_idx': 49, 'end_idx': 57, 'type': 'THRY'}",인물:소속이론또는학문분야
1278,"그는 자신의 경험으로부터 심리치료법을 개발하여 이론화하였고 심리치료를 받는 사람들에게 '개체화'(individuation, 또는 자기실현)라고 하는 자신의 신화를 추구하는 과정을 통해 좀더 유연하고 온전한 인격체로 나아갈 수 있다고 생각하였다.","{'word': '개체화', 'start_idx': 55, 'end_idx': 58, 'type': 'THRY'}","{'word': '자기실현', 'start_idx': 90, 'end_idx': 94, 'type': 'THRY'}",이론:대체어
1558,정신분석학 이론에서 무의식적 작용은 꿈이나 농담 따위를 통해 직접적으로 나타난다고 이해된다. 프로이트가 제창한 정신분석학이나 카를 융이 제창한 분석심리학에서 무의식은 “마음 속의 의식이 아닌 영역”이다.,"{'word': '카를 융', 'start_idx': 76, 'end_idx': 80, 'type': 'PER'}","{'word': '분석심리학', 'start_idx': 98, 'end_idx': 103, 'type': 'STF'}",인물:소속이론또는학문분야
701,"독일의 형이상학 철학자 볼프가 그의 저서 《심리 실험과 심리 추론(Psychologia empirica and Psychologia rationalis, 1732년-1734년)》을 출간함으로써 조건을 사용한 실험은 일반적인 심리 실험의 방법이 되었다.","{'word': '볼프', 'start_idx': 30, 'end_idx': 32, 'type': 'PER'}","{'word': '형이상학', 'start_idx': 9, 'end_idx': 13, 'type': 'STF'}",인물:소속이론또는학문분야
977,"정신분석적 자아 심리학이 무의식의 기능을 중시하는 클라인파나, 그 유파를 이어받는 대상 관계론 학파 등과 격렬하게 대립했던 것도 이에 기인하고 있다.","{'word': '정신분석적 자아 심리학', 'start_idx': 6, 'end_idx': 18, 'type': 'STF'}","{'word': '대상 관계론 학파', 'start_idx': 64, 'end_idx': 73, 'type': 'STF'}",관계_없음
212,"인지행동치료'라는 용어에는 주의분산(distraction), 형상화(imagery), 동기부여 자기대화(motivational self-talk)와 같은 자기지시(self-instruction), 완화(relaxation) 또는 바이오피드백(biofeedback), 적응적 대처전략 개발(부정적 혹은 자멸적 사고 최소화), 고통과 목표설정에 있어서 부적응적 신념 개선 등과 같은 다양한 개입 방식이 포함된다.","{'word': '인지행동치료', 'start_idx': 6, 'end_idx': 12, 'type': 'THRY'}","{'word': '자기지시', 'start_idx': 104, 'end_idx': 108, 'type': 'THRY'}",이론:하위_이론
1255,재개념화 단계는 인지행동치료의 인지치료 부분의 대다수를 차지한다. 호프만(Hofmann)은 근대 인지행동치료 접근법을 간략 기술하였다.,"{'word': '재개념화 단계', 'start_idx': 6, 'end_idx': 13, 'type': 'THRY'}","{'word': '인지치료', 'start_idx': 35, 'end_idx': 39, 'type': 'THRY'}",이론:상위_이론
443,"대인관계, 자기상, 정동에서의 불안정성과 심한 충동성이 광범위하게 나타나며 이러한 특징적 양상이 성인기 초기에 시작하여 여러 가지 상황에서 일어나는 것이 경계선 인격장애 환자의 특징이다.","{'word': '경계선 인격장애', 'start_idx': 103, 'end_idx': 111, 'type': 'TERM'}","{'word': '불안정성', 'start_idx': 22, 'end_idx': 26, 'type': 'TERM'}",용어:증상또는질환
2219,강박적인 수집행동을 보이는 사람들은 자신의 수집물을 타인이 만지거나 다른 장소로 치우는 것에 대해 과도한 불안감을 느끼기도 한다.,"{'word': '강박적인 수집행동', 'start_idx': 6, 'end_idx': 15, 'type': 'TERM'}","{'word': '불안감', 'start_idx': 77, 'end_idx': 80, 'type': 'TERM'}",용어:증상또는질환
1695,건강염려증(Hypochondriasis)이란 심각한 질병이 생길 것에 대한 과도한 몰입이나 걱정을 말한다.,"{'word': '건강염려증', 'start_idx': 6, 'end_idx': 11, 'type': 'TERM'}","{'word': 'Hypochondriasis', 'start_idx': 24, 'end_idx': 39, 'type': 'TERM'}",용어:대체어
2284,"비정형 조현병 치료제로는 리스페리돈, 올란자핀, 쿠에티아핀, 지프라시돈, 아리피프라졸, 클로자핀, 아미설피리드 등이 있다.","{'word': '비정형 조현병', 'start_idx': 6, 'end_idx': 13, 'type': 'TERM'}","{'word': '아미설피리드', 'start_idx': 73, 'end_idx': 79, 'type': 'TERM'}",용어:약
2342,하지만 찰스 다윈 본인의 흥미에 따라 식물학자 헨슬로와 지질학자 아담 세지윅 교수의 지도를 받았으며 1831년에 졸업했다.,"{'word': '헨슬로', 'start_idx': 43, 'end_idx': 46, 'type': 'PER'}","{'word': '식물학', 'start_idx': 26, 'end_idx': 29, 'type': 'STF'}",인물:소속이론또는학문분야
533,다윈은 종의 진화 개념 이전에의 과학의 거부반응을 극복하고 1859년에 저술한 《종의 기원》에 강력한 증거로 진화론을 발표했다.,"{'word': '다윈', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}","{'word': '진화론', 'start_idx': 79, 'end_idx': 82, 'type': 'STF'}",인물:소속이론또는학문분야
1501,이러한 언어적 상호작용을 하는 이유는 환자 자신의 문제에 대한 이해를 증가시킴으로써 가능한 해결책을 찾기 위한 것이다. 통찰 치료는 개인을 대상으로 할 수도 있고 집단을 대상으로 할 수도 있다.,"{'word': '언어적 상호작용', 'start_idx': 10, 'end_idx': 18, 'type': 'TERM'}","{'word': '통찰 치료', 'start_idx': 85, 'end_idx': 90, 'type': 'THRY'}",용어:치료기법
1023,"마샤 리네한(Marsha Linehan)은 인격장애의 치료에 변증법적 행동치료(dialectical behavior therapy, DBT)를 제안하고 이를 시행한 바 있다.","{'word': '인격장애', 'start_idx': 30, 'end_idx': 34, 'type': 'TERM'}","{'word': '변증법적 행동치료', 'start_idx': 52, 'end_idx': 61, 'type': 'THRY'}",용어:치료기법
1544,"A. 사회활동의 제한, 부적절감, 그리고 부정적 평가에 대한 과민성과 같은 광범위한 양상이 초기 성인기에 시작되는 것이 회피성 인격장애 환자의 특징이다.","{'word': '회피성 인격장애', 'start_idx': 84, 'end_idx': 92, 'type': 'TERM'}","{'word': '부적절감', 'start_idx': 18, 'end_idx': 22, 'type': 'TERM'}",용어:증상또는질환
2370,다윈의 이러한 발언은 당시 유럽 사회에 충격을 주었을 것이며 그 당시 진화론과 창조설간의 논쟁에 본격적으로 불을 붙였다고 알려져있다.,"{'word': '진화론', 'start_idx': 45, 'end_idx': 48, 'type': 'THRY'}","{'word': '창조설', 'start_idx': 62, 'end_idx': 65, 'type': 'THRY'}",관계_없음
989,"특정 장애에 대한 치료로서는 인지적과정요법(cognitive processing therapy, CPT)이나 안구운동 민감소실 및 재처리 요법(EMDR)과 같은 외상후스트레스장애(PTSD) 치료법이 있다.","{'word': '외상후스트레스장애', 'start_idx': 107, 'end_idx': 116, 'type': 'TERM'}","{'word': '인지적과정요법', 'start_idx': 21, 'end_idx': 28, 'type': 'THRY'}",용어:치료기법
1782,"가장 널리 사용되는 도구인 로젠버그 자존감 척도(Rosenberg self-esteem scale, RSES)는 참가자들로 하여금 자신에 관한 일련의 진술들을 가지고 동의 수준을 지목하는 10개 항목 자존감 척도이다.","{'word': '로젠버그 자존감 척도', 'start_idx': 21, 'end_idx': 32, 'type': 'THRY'}","{'word': 'Rosenberg self-esteem scale', 'start_idx': 45, 'end_idx': 72, 'type': 'THRY'}",이론:대체어
2026,영국일간지 더 타임스는 2009년 2월 18일자 기사에서 진화론을 창시한 다윈의 뛰어난 창의력은 자폐증의 영향일 것으로 생각된다는 보도를 하였다.,"{'word': '다윈', 'start_idx': 58, 'end_idx': 60, 'type': 'PER'}","{'word': '진화론', 'start_idx': 37, 'end_idx': 40, 'type': 'STF'}",인물:소속이론또는학문분야
1876,비교임상연구에서는 근육 이완(muscle relaxation)과 호흡 운동(breathing exercise)이 공황발작 감소에 효과가 없다고 한다. 실제로 호흡운동은 재발 가능성을 높인다.,"{'word': '공황발작', 'start_idx': 80, 'end_idx': 84, 'type': 'TERM'}","{'word': '근육 이완', 'start_idx': 15, 'end_idx': 20, 'type': 'THRY'}",관계_없음
1709,"인지행동치료는 다음 여섯 단계로 이뤄진다. 1. 평가 혹은 심리평가(Assessment or psychological assessment), 2. 재개념화(Reconceptualization), 3. 기술습득(Skills acquisition), 4. 기술강화 및 적용훈련(Skills consolidation and application training), 5. 일반화 및 유지(Generalization and maintenance), 6. 치료후 후속평가(Post-treatment assessment follow-up)","{'word': '인지행동', 'start_idx': 6, 'end_idx': 10, 'type': 'TERM'}","{'word': '재개념화', 'start_idx': 100, 'end_idx': 104, 'type': 'THRY'}",용어:치료기법
267,분열성 인격장애 환자는 타인의 칭찬이나 비평에 무관심해 보인다.,"{'word': '분열성 인격장애', 'start_idx': 6, 'end_idx': 14, 'type': 'TERM'}","{'word': '무관심', 'start_idx': 44, 'end_idx': 47, 'type': 'TERM'}",용어:증상또는질환
487,"최근에는 뇌의 세로토닌을 조절하도록 개발된 선택적 세로토닌 재흡수차단제(SSRI)로 작용하는 약물 중에 플루옥세틴, 설트랄린, 에스시탈로프람이 있다.","{'word': '세로토닌 재흡수차단제', 'start_idx': 34, 'end_idx': 45, 'type': 'TERM'}","{'word': 'SSRI', 'start_idx': 58, 'end_idx': 62, 'type': 'TERM'}",용어:대체어
535,통찰 치료에도 여러 유형이 있고 이들이 사용하는 치료 방법도 매우 다양하다. 그러나 환자의 자기 인식과 성격 및 행동의 건전한 변화를 유도하기 위해 언어적 상호작용을 한다는 점에서는 공통적이다.,"{'word': '언어적 상호작용', 'start_idx': 100, 'end_idx': 108, 'type': 'THRY'}","{'word': '통찰 치료', 'start_idx': 5, 'end_idx': 10, 'type': 'THRY'}",이론:상위_이론
1565,"불안 치료에 있어 적절하다고 평가되는 항우울제 등의 사용이 증가하고 있음에도, 벤조디아제핀은 공황장애 치료약으로 여전히 흔히 사용되고 있다.","{'word': '불안', 'start_idx': 6, 'end_idx': 8, 'type': 'TERM'}","{'word': '항우울제', 'start_idx': 39, 'end_idx': 43, 'type': 'TERM'}",용어:약
2085,부적절하거나 메마른 정동는 분열형 인격장애의 증상 중 하나이다.,"{'word': '분열형 인격장애', 'start_idx': 32, 'end_idx': 40, 'type': 'TERM'}","{'word': '부적절하거나 메마른 정동', 'start_idx': 5, 'end_idx': 18, 'type': 'TERM'}",용어:증상또는질환
2433,성숙 범주의 방어기제 중 하나로 자기염원(self-deprecation)이 있다.,"{'word': '방어기제', 'start_idx': 13, 'end_idx': 17, 'type': 'THRY'}","{'word': '자기염원', 'start_idx': 36, 'end_idx': 40, 'type': 'THRY'}",이론:하위_이론
2014,부적절감 때문에 새로운 대인관계적 상황에서는 억제되어 있는 것이 회피성 인격장애 환자의 특징이다.,"{'word': '회피성 인격장애', 'start_idx': 53, 'end_idx': 61, 'type': 'TERM'}","{'word': '부적절감', 'start_idx': 5, 'end_idx': 9, 'type': 'TERM'}",용어:증상또는질환
2023,인지과학의 행동 실험과 관련된 측정 요소 중 하나로 반응 시간(Response time)이 있다.,"{'word': '반응 시간', 'start_idx': 46, 'end_idx': 51, 'type': 'THRY'}","{'word': '행동 실험', 'start_idx': 11, 'end_idx': 16, 'type': 'THRY'}",이론:상위_이론
107,정신분석에 대한 비판과 옹호 사이의 갈등은 너무 격렬하게 진행되어 이후에 프로이트 전쟁이라 불리기도 한다.,"{'word': '정신분석', 'start_idx': 6, 'end_idx': 10, 'type': 'TERM'}","{'word': '프로이트 전쟁', 'start_idx': 59, 'end_idx': 66, 'type': 'TERM'}",관계_없음
455,"임상가와 연구자 일부는 인지재구축(cognitive restructuring)과 같은 인지치료에 중점을 두지만, 일부는 생체내 노출치료(in vivo exposure therapy)와 같은 행동치료에 중점을 두기도 한다.","{'word': '인지재구축', 'start_idx': 19, 'end_idx': 24, 'type': 'THRY'}","{'word': '생체내 노출치료', 'start_idx': 85, 'end_idx': 93, 'type': 'THRY'}",관계_없음
